Site,coresec,interval,depth,age,1302,1300,1298,1296,1292,1292',1050-1,1050-2,H-1048,H-1048b-1,H-1048b-2,1036-1,1036-2,1034-1,1034-2,H-1034a,H-1034b,H-1034c,H-1034tot,1032-1,1032-2,1022,1020,H-1020p,H-1020a,H-1020b,H-1020c,H-1020tot,1018,1050-tot,1036-tot,1034-tot,1032-tot,SUM.ISO,SUM.BR,SUM.Hbr,SUM.ALL,F1302.ALL,F1300.ALL,F1298.ALL,F1296.ALL,F1292.ALL,F1292'.ALL,F1050-tot.ALL,F1036-tot.ALL,F1034-tot.ALL,F1032-tot.ALL,F1022.ALL,F1020.ALL,F1018.ALL,FH-1048.ALL,FH-1034tot.ALL,FH-1020a.ALL,FH-1020b.ALL,FH-1020c.ALL,F1302.ISO,F1300.ISO,F1298.ISO,F1296.ISO,F1292.ISO,F1292'.ISO,FR.TETR,FR.PEN,FR.HEX,TEX86,GDGT2/GDGT3,GDGT2/cren,GDGT0/cren,Methzhang,fcren,RING,RITEX,CAPRI,SSTEXP,SSTLIN,BIT,NoRINGS,NoRINGStetra,NoRINGSpenta,NoRINGSpenta5,NoRINGSpenta6,IRpenta,IRhexa,IR,MBT5ME,CBT',pH,MAT5ME,CBTpeat,MAATPEAT,PHPEAT,dT,FH1048.Hbr,FH1034a.Hbr,FH1034b.Hbr,FH1034c.Hbr,FH1034tot.Hbr,FH1020a.Hbr,FH1020b.Hbr,FH1020c.Hbr,FHbr.BR,FHbr.BR.N,HMBT.ALL,HMBT,brGMGTI,outlierBIT,outlierfcren,outlierGDGT2/3,outlierGDGT2/cren,outlierGDGT0/cren,outlierMethzhang,outlierCAPRI,OUTLIERTEX,outlierIR,outlierNoRINGS,OUTLIERMBT
1172D,21R-5W,10-12 cm,669.475,61.1116,1190000,207000,144000,57200,2050000,89700,13000,16300,0,0,0,23900,9930,5760,7200,1000,2560,2410,5970,1760,1760,102000,9750,4850,107000,76400,6200,190000,4210,29300,33800,13000,3520,3737900,195580,195570,4129050,0.2882018866325184,0.050132597086496894,0.034874850147128274,0.013853065475109286,0.4964822416778678,0.021724125404148652,0.007096063259103184,0.008185902326200941,0.003148423971615747,8.524963369298022e-4,0.02470301885421586,0.0023613179787118103,0.0010196049938847919,0,0.0014458531623496931,0.025913951150991148,0.01850304549472639,0.0015015560480013562,0.3183605767944568,0.05537868856844753,0.03852430509109393,0.0153027100778512,0.5484362877551566,0.023997431712993927,0.5929031598322937,0.2572860210655486,0.14981081910215768,0.5842538662382004,2.5174825174825175,0.0702439024390244,0.5804878048780487,0.16021036932375682,0.041921764733373834,2.468070306856791,2.2734150893080116,0.19465521754877946,22.635549096057417,23.17412733480618,0.07453388108888989,0.2295525619437094,0.1566919627457744,0.39825119236883944,0.29535327816677276,0.567496029645315,0.3753974562798092,0.5563139931740614,0.44197437829691033,0.7230327971068712,0.2836573074154068,7.601015118790497,14.169381469011096,-0.45268346494892026,14.67785135303654,6.942818172277189,9.004745865795083,0,0.0051132586797566085,0.013089942220176919,0.012322953418213427,0.030526154318146956,0.5471186787339571,0.3906529631334049,0.03170220381449097,0.4999872171801099,0.05932547744819179,0.969473845681853,0.7077625570776256,0.11173119404720382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,22R-1W,10-12 cm,673.08,61.3062,740000,126000,90000,35400,1260000,56500,6960,8780,0,0,0,11900,7520,3970,5690,0,1000,1800,2800,940,1610,56700,6440,1430,61000,50300,4360,116000,3250,15700,19400,9650,2550,2307900,113690,118460,2540050,0.29133284777858703,0.04960532272986752,0.0354323733784768,0.013936733528867542,0.49605322729867524,0.02224365662093266,0.0061809806893565085,0.007637644928249444,0.0037991378122477905,0.0010039172457235095,0.022322395228440386,0.0025353831617487845,0.001279502372000551,0,0.0011023405051081671,0.0240152752898565,0.019802759788193146,0.0017165016436684318,0.3206378092638329,0.0545950864422202,0.038996490315871574,0.015338619524242819,0.545950864422202,0.024481130031630487,0.5839563725921365,0.2779488081625473,0.13809481924531622,0.590776226047418,2.542372881355932,0.07142857142857142,0.5873015873015873,0.16034185853689648,0.042916824914546146,2.4603319034620212,2.2938372494960833,0.166494653965938,22.965333894963525,23.55764209158818,0.06790945406125166,0.2826819063169711,0.1949088718180449,0.46677215189873417,0.34800713860797144,0.6012145748987854,0.4689873417721519,0.5592356687898089,0.4989429175475687,0.736357586512866,0.3553467443091583,7.715001323451562,14.588446095829635,-0.3678810012396191,15.373138864241344,7.153976306913348,8.969195995758543,0,0,0.008441668073611346,0.015195002532500421,0.023636670606111767,0.5149417524902921,0.4246159041026507,0.03680567280094547,0.5102735300452294,0.06623826000988631,0.9763633293938883,0.8134328358208955,0.10910379029401344,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,22R-2W,9-11 cm,674.57,61.3866,228000,48300,40400,13600,481000,29100,2680,3350,0,0,0,6210,2770,1790,2000,0,0,0,2000,636,691,29100,3160,905,23000,19200,2050,44200,1000,6030,8970,3790,1330,840400,53380,46250,940030,0.24254545067710606,0.05138133889343957,0.04297735178664511,0.014467623373722115,0.5116857972617895,0.030956458836420113,0.006414688892907673,0.009542248651638777,0.004031786219588737,0.0014148484622831187,0.030956458836420113,0.0033615948427177856,0.0010637958363030966,0,0.0021275916726061933,0.024467304234971225,0.020424880057019458,0.0021807814644213483,0.27129938124702524,0.05747263207996192,0.04807234650166587,0.01618277010947168,0.5723465016658734,0.0346263683960019,0.6230798051704758,0.2639565380292244,0.11296365680029974,0.632420091324201,2.9705882352941178,0.083991683991684,0.47401247401247404,0.1670476812540823,0.05704763771809449,2.6300571156592096,2.4308877004232605,0.1991694152359491,24.988787045527875,26.006301369863017,0.08398400304703867,0.24506863780359028,0.15514131088394467,0.4577714691270405,0.3545622973598888,0.6193004944149423,0.3875798438608942,0.5555555555555556,0.4379224652087475,0.7461414213926777,0.2582521716241116,7.560620952882338,14.896147702799713,-0.46339370597417606,15.883659368269921,6.916149672124302,11.110153667063305,0,0,0,0,0.043243243243243246,0.4972972972972973,0.4151351351351351,0.04432432432432432,0.46421760513901433,0.0511988011988012,0.9567567567567568,1,0.09647058823529411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,22R-CCW,4-6 cm,675.56,61.4401,195000,35100,29600,9360,344000,20200,2170,2790,0,0,0,4420,2740,1310,1860,0,0,0,1830,305,504,23700,2260,754,17700,16500,1370,35500,1000,4960,7160,3170,809,633260,43059,37400,713719,0.27321677018546514,0.049179018633383725,0.041472904602511636,0.013114404968902328,0.48198240484000004,0.028302455167930236,0.006949513744204652,0.01003195935655349,0.00444152390506628,0.001133499318359186,0.03320634591484884,0.0031665123108674423,0.0014011116419767444,0,0.0025640343048174423,0.024799676062988375,0.023118342092616283,0.0019195229495081398,0.3079303919401194,0.05542747054922149,0.04674225436629505,0.01478065881312573,0.5432207939866721,0.031898430344566214,0.626117652523282,0.25869156273949695,0.11519078473722102,0.6276257161043921,3.1623931623931623,0.08604651162790698,0.5668604651162791,0.16898644640167937,0.05546403075233388,2.493730853046142,2.4145228097912472,0.07920804325489472,24.76272992524467,25.724392106938254,0.09430783002474856,0.23748654820336493,0.15801186943620177,0.4298410988419068,0.31814415907207955,0.5619122257053292,0.458209893168148,0.5625,0.4903410149698739,0.7666714062277833,0.29362826015186533,7.6168689336414666,15.541815725863785,-0.4414887191845054,16.95491397696573,6.970693089230582,10.182576381074469,0,0,0,0,0.04893048128342246,0.4732620320855615,0.4411764705882353,0.03663101604278075,0.4648330205446252,0.043272267845862286,0.9510695187165775,1,0.07666480134303301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,23R-1W,10-12 cm,682.78,61.8298,1120000,209000,186000,55200,2190000,129000,9290,12400,0,0,0,19200,9160,4540,6320,0,1000,1900,2900,1540,1790,93300,9010,2590,62500,55400,5090,123000,4690,21700,28300,10900,3330,3889200,171230,125890,4186320,0.2675380764012307,0.049924516042729655,0.04443043054520438,0.013185805194060655,0.5231324886774064,0.030814653442641747,0.005183550230273845,0.006760113894781096,0.002603718779261977,7.95448030728659e-4,0.02228687725735252,0.0021522482753349005,0.0011203156949301536,0,6.927325192531866e-4,0.014929580156318676,0.013233579850560874,0.001215865007930593,0.28797696184305255,0.05373855805821249,0.047824745448935516,0.014193150262264732,0.5630978093181117,0.03316877506942302,0.6248904981603691,0.2483793727734626,0.12673012906616832,0.6391574585635359,3.369565217391304,0.08493150684931507,0.5114155251141552,0.16257402860031778,0.055627425614489,2.577033837293017,2.454142649606239,0.12289118768677776,25.303577707981166,26.40245856353591,0.061415163073758196,0.24015247776365947,0.17186915887850468,0.4128850223371738,0.3014240506329114,0.5732484076433121,0.4060663061368446,0.5714285714285714,0.4619336758524054,0.7558098467189376,0.2821249692092947,7.598578701042779,15.200219679310585,-0.4678775951076285,16.38815780179416,6.904984788182006,11.202238884225324,0,0,0.007943442688061006,0.01509254110731591,0.023035983795376917,0.49646516800381285,0.44006672491857973,0.04043212328223052,0.4237008616047388,0.04762277134813888,0.976964016204623,0.8357963875205254,0.11203718544638563,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,23R-2W,8-10 cm,684.28,61.9107,519000,115000,106000,35500,1170000,69100,5250,6060,0,0,0,11600,4300,2730,2600,0,0,0,3370,755,1110,55500,4930,2870,57300,42500,4360,104000,2500,11300,15900,5320,1870,2014600,97320,107530,2219450,0.23384171754263444,0.051814638761855415,0.04775958007614499,0.01599495370474667,0.5271576291423551,0.031133839464732253,0.005091351460947532,0.0071639370114217485,0.0023969902453310505,8.42551082475388e-4,0.025006195228547613,0.002221271035616932,0.0011264051904751177,0,0.0015183941967604586,0.025817206965689697,0.019148888238077002,0.001964450652188605,0.2576193785366822,0.05708329196862901,0.052615903901518914,0.017621364042489825,0.5807604487243125,0.034299612826367516,0.646629675297986,0.23725852856555693,0.11611179613645704,0.6468058968058968,2.9859154929577465,0.0905982905982906,0.44358974358974357,0.1715030756886868,0.05576628197885562,2.6754194381018563,2.480907581693822,0.19451185640803415,25.656939591249603,26.85218673218673,0.0660174024107927,0.22076261334573355,0.1577943747020499,0.3923776526634907,0.28107391448458735,0.6017478152309613,0.3469034213945431,0.536283185840708,0.40913056120965396,0.7557797393862967,0.22902557014512784,7.514150656530754,15.199272803699031,-0.5453605436758434,16.386586801176964,6.712052246247151,11.652913928487699,0,0,0,0,0.031340091137357015,0.5328745466381475,0.3952385380823956,0.040546824142099876,0.5249206736636564,0.056837439707991134,0.968659908862643,1,0.09304310712761417,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,23R-CCW,10-12 cm,684.45,61.9199,1810000,375000,353000,114000,3700000,231000,15400,16400,0,0,0,35100,13900,5960,6030,2270,2500,2200,6960,1630,1240,164000,13600,5380,108000,84000,1230,193000,6120,31800,49000,12000,2870,6583000,279390,200190,7062580,0.2562802828428138,0.053096743682903416,0.04998173472017308,0.01614141007960264,0.5238878710046471,0.032707594108668504,0.004502603864310209,0.006937974507899379,0.0016990957978529092,4.063670783198208e-4,0.02322097590398976,0.0019256419042332973,8.665388569049837e-4,0,9.854755627546874e-4,0.015291862180676184,0.011893670584970364,1.741573192799232e-4,0.2749506304116664,0.05696490961567674,0.05362296825155704,0.01731733252316573,0.5620537748746772,0.035090384323256875,0.6575754321915602,0.2286051755610437,0.11381939224739611,0.6505125815470643,3.0964912280701755,0.0954054054054054,0.4891891891891892,0.17640896710664153,0.05876367336555584,2.604739480480024,2.4940184864621666,0.11072099401785751,25.826689924953165,27.070139794967375,0.062056378016629485,0.175976412617634,0.14064881341171348,0.2777516831063097,0.21597563832279223,0.4019839395370808,0.3314545169876311,0.5157232704402516,0.39270408696561093,0.7597700674082958,0.20368298368298368,7.473855944055945,15.324768619990902,-0.5840154886343197,16.594802117364875,6.615801433300544,11.745371174976473,0,0.01133922773365303,0.012488136270542984,0.010989559918077827,0.03476697137719167,0.539487486887457,0.4196013786902443,0.006144163045107148,0.41742774928062054,0.01709205883700683,0.9652330286228084,0.3297587131367292,0.06354515050167224,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-1W,41-43 cm,692.78,64.5733,295000,56800,53200,24400,568000,36800,3440,2810,0,0,0,9700,3370,1120,1260,0,0,0,1500,412,306,63700,3800,762,13800,13600,6160,33600,2070,6250,13100,2390,718,1034200,92028,35060,1161288,0.25402828583434944,0.04891120893352898,0.045811202733516576,0.02101115313341738,0.48911208933528977,0.03168895226679342,0.005381955208354861,0.011280578116711789,0.002058059671674899,6.182790143358064e-4,0.05485288748355274,0.0032722287666797556,0.00178250356500713,0,0.0012916692500051666,0.011883357100047533,0.011711134533380178,0.005304455053354551,0.28524463353316576,0.05492167859214852,0.05144072713208277,0.02359311545155676,0.5492167859214852,0.035583059369561014,0.7559655756943539,0.17612031120963184,0.06791411309601425,0.6682242990654206,2.180327868852459,0.09366197183098592,0.5193661971830986,0.18181818181818182,0.06084656084656084,2.567781860375169,2.5579260197397153,0.009855840635453639,26.62468286552558,28.111588785046727,0.12756316719145994,0.13705145841591085,0.11412965358631594,0.23605626850937808,0.17307692307692307,0.37925445705024313,0.30454096742349457,0.4496,0.34491049959925196,0.8258350941335676,0.12774596564289434,7.353116085372203,17.4025137105007,-0.7932176565605354,20.042075211889557,6.094888035164267,10.709075074546028,0,0,0,0,0.04278379920136908,0.39361095265259555,0.387906446092413,0.17569880205362237,0.27587183683746697,0.07421686746987952,0.9572162007986309,1,0.3117408906882591,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-2W,120-122 cm,695.07,64.8571,403000,90600,88800,43600,890000,65000,5450,4870,0,0,0,16000,7290,1550,1840,1000,0,0,2590,1,1,129000,7480,216,19000,19600,11100,49700,4320,10300,23300,3390,0,1581000,177790,52290,1811080,0.2225191598383285,0.05002539920931157,0.04903151710581531,0.02407403317357599,0.4914194845064823,0.035890187070698146,0.005687214258895245,0.012865251673034874,0.0018718112949179496,0,0.0712282174172317,0.00413013229675111,0.0023853170483910152,0,0.00143008591558628,0.01049097775912715,0.010822271793625902,0.006128939638226914,0.2549019607843137,0.05730550284629981,0.05616698292220114,0.027577482605945603,0.5629348513598988,0.041113219481340925,0.7919455537431802,0.15012092918611847,0.057933517070701386,0.6854166666666667,2.036697247706422,0.0997752808988764,0.45280898876404496,0.18930390492359933,0.06806282722513089,2.668564199873498,2.621951909722222,0.04661229015127599,27.37929878328808,29.122500000000002,0.15447463423902716,0.1165084482655681,0.11448863636363636,0.12701386286998875,0.08842800980001139,0.20173036907239075,0.34211315099288125,0.4728155339805825,0.37850770478507706,0.8595796118460816,0.12177467597208375,7.343621734795613,18.463778792559264,-0.8150982541118682,21.802864146128538,6.040405347261448,10.658721207440738,0,0.019124115509657678,0,0,0.049531459170013385,0.3633581946834959,0.3748326639892905,0.21227768215720022,0.22726877607788595,0.06870937790157845,0.9504685408299867,1,0.38170347003154576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-3W,40-42 cm,695.77,64.9166,292000,65100,61600,29100,648000,40800,4150,3550,0,0,0,11400,5310,1240,1600,1000,0,0,2030,1,1,91900,5660,913,20000,20400,7340,47800,3000,7700,16700,2840,0,1136600,127800,49770,1314170,0.2221934757299284,0.04953697010280253,0.04687369214028626,0.022143253916920947,0.49308689134586847,0.03104621167733246,0.005859211517535783,0.01270764056400618,0.0021610598324417695,0,0.06993006993006994,0.00430690093366916,0.0022828096821567987,0,0.0015447012182594336,0.015218731214378656,0.01552310583866623,0.005585274355676967,0.25690656343480556,0.05727608657399261,0.0541967270807672,0.025602674643674116,0.5701214147457329,0.035896533521027625,0.7868544600938967,0.15289514866979656,0.06025039123630673,0.6688708036622584,2.1168384879725086,0.09506172839506173,0.4506172839506173,0.18446601941747573,0.059233449477351915,2.6665493577335915,2.5602981457928218,0.1062512119407697,26.653409170148734,28.149603255340793,0.15216538008635352,0.12076602830974188,0.11595067621320605,0.14534288638689866,0.09825172059172534,0.23180436984517436,0.3536847492323439,0.461038961038961,0.38403083700440527,0.8569164301965897,0.1252768729641694,7.34919022801303,18.380021729682746,-0.791656698986989,21.663899327658047,6.098774819522397,9.769581525658047,0,0.020092425155716295,0,0,0.040787623066104076,0.4018485031143259,0.4098854731766124,0.1474784006429576,0.2802838317283325,0.06394285216482272,0.9592123769338959,1,0.2901878914405011,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-4W,40-42 cm,697.27,65.2502,394000,88700,87300,40300,845000,63300,6110,5130,0,0,2670,15500,6180,2150,1640,0,1000,1000,5210,566,442,105000,6490,1450,28200,21600,11400,61200,2930,11200,21700,3780,1010,1518600,152110,66410,1737120,0.22681219489730128,0.051061527125356915,0.050255595468361426,0.02319931841208437,0.4864373215437045,0.03643962420558165,0.006447453255963894,0.012491940683430045,0.0021760154738878143,5.814221239753154e-4,0.06044487427466151,0.0037360688956433637,0.0016866998249976974,0,0.0029992170949617756,0.016233766233766232,0.012434374136501796,0.006562586349820393,0.25944949295403663,0.058409060977215856,0.057487159225602526,0.0265376004214408,0.5564335572237588,0.04168312919794548,0.7522187890342515,0.1741502859772533,0.07363092498849516,0.682761087267525,2.166253101736973,0.10331360946745562,0.4662721893491124,0.19233505246309798,0.06969063084883849,2.6454629263795604,2.611934134395959,0.03352879198360137,27.263983274289572,28.966351931330472,0.14029911486417743,0.12884820097934852,0.1079356755811921,0.21895054737636843,0.18017127799736496,0.3054950375211813,0.3118912797281993,0.45803571428571427,0.355319713451844,0.8246724229887709,0.12891556749071953,7.354975752310245,17.36594770299684,-0.768416568441125,19.98140703155406,6.156642744581599,11.60040422833363,0,0,0.01505797319680771,0.01505797319680771,0.07845204035536817,0.42463484414997743,0.3252522210510465,0.17166089444360788,0.30390810909756544,0.08920221566793755,0.9215479596446319,0.9193548387096774,0.36470588235294116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-5W,35-37 cm,698.72,65.6753,892000,199000,188000,77200,1790000,127000,11500,10400,0,0,0,39500,13700,4870,4220,2790,1000,1000,4790,1260,1060,267000,18300,2120,55900,50500,22100,129000,8660,21900,53200,9100,2320,3273200,380480,133290,3786970,0.2355445118392805,0.05254860746190226,0.04964391056702324,0.020385690934969117,0.4726734038030404,0.03353604596814868,0.005782987454350048,0.014048170437051257,0.002402976522127189,6.126269814653931e-4,0.0705049155393362,0.004832359379662369,0.002286788646332028,0,0.001264863466042773,0.014761141493067016,0.013335199381035497,0.00583580012516603,0.27251619210558475,0.06079677379934009,0.05743614811193939,0.02358548209703043,0.5468654527679335,0.03879995111817182,0.7726030277544155,0.1698380992430614,0.05755887300252313,0.6633964817320703,2.435233160621762,0.10502793296089385,0.4983240223463687,0.19494372585251135,0.06624934793948878,2.5890871318587316,2.54029975042161,0.0487873814371218,26.409284413837717,27.827713125845733,0.16045213639135125,0.13762619220257682,0.12117294870050346,0.21262766945218198,0.16195485426254658,0.3340358271865121,0.2937171154441349,0.4748858447488584,0.33957466481738324,0.8372781907772936,0.11962264150943397,7.3402,17.76239909994588,-0.7906198909432417,20.63917599475918,6.101356471551329,10.065314025899852,0,0.020931802835921675,0.007502438292445045,0.007502438292445045,0.035936679420811767,0.419386300547678,0.37887313376847476,0.1658038862630355,0.2594351558090196,0.06772207563764292,0.9640633205791882,0.9567099567099567,0.33891870663699436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-6W,40-42 cm,700.27,66.6957,379000,51700,36100,12200,487000,22300,4280,4420,0,0,0,9650,5510,1220,2500,0,0,0,2910,1,1,42800,3820,1070,37500,36000,3170,76600,1000,8700,15200,3720,0,988300,75240,79580,1143120,0.33154874378892857,0.04522709776751347,0.03158023654559451,0.010672545314577647,0.42602701378682906,0.019508013156973897,0.00761074952760865,0.013296941703408217,0.0032542515221499054,0,0.03744138848064945,0.0033417314017775914,8.747987962768563e-4,0,0.002545664497165652,0.03280495486038211,0.03149275666596683,0.0027731121841976345,0.38348679550743703,0.05231205099666093,0.03652737023171102,0.012344429828999292,0.49276535464939797,0.022563998785793786,0.6329080276448698,0.25146198830409355,0.11562998405103668,0.5772690106295993,2.959016393442623,0.07412731006160164,0.7782340862422998,0.16412276382734287,0.043785588062045945,2.2237174946878477,2.251858037117686,0.028140542429838433,22.27827189066145,22.76341782502044,0.12046234422972729,0.14343252179140367,0.12221755564888702,0.19661733615221988,0.11240916199061723,0.3123205592310573,0.4234143763213531,0.5080459770114942,0.4500724112961622,0.7586305778145959,0.2367530407191962,7.526437334743522,15.28893167226904,-0.5115198785817712,16.535343550365614,6.79631550233139,7.4744861527514,0,0,0,0,0.03656697662729329,0.4712239256094496,0.45237496858507165,0.039834129178185476,0.5140162769668002,0.05292153589315526,0.9634330233727068,1,0.0809292826142456,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,24R-7W,17-19 cm,701.54,66.9221,349000,47900,34400,12400,538000,25400,3160,2590,0,0,0,6990,2940,923,1170,0,0,0,2390,1,1,27900,9860,1400,35500,23700,2810,62100,1000,5750,9930,2090,0,1007100,56530,64400,1128030,0.30938893469145323,0.04246340966109057,0.0304956428463782,0.010992615444624699,0.4769376700974265,0.02251713163656995,0.005097382161821937,0.008802957368155102,0.0018527876031665825,0,0.024733384750405575,0.008740902280967704,8.8650124553425e-4,0,0.0021187379768268576,0.031470794216465876,0.021010079519161725,0.0024910684999512422,0.3465395690596763,0.04756230761592692,0.0341574818786615,0.012312580677191938,0.5342071293813921,0.025220931387151226,0.6856536352379268,0.2126304617017513,0.10171590306032195,0.601165695253955,2.774193548387097,0.06394052044609666,0.6486988847583643,0.14389910347971432,0.04508342208022719,2.390527256478999,2.326951055913023,0.06357620056597613,23.483202607404543,24.168542880932556,0.07493380102479452,0.27485230405671524,0.3059855521155831,0.17387687188019968,0.11688147586555471,0.2850887861834104,0.34201331114808653,0.4504347826086956,0.3770962296004502,0.7777822370269294,0.2023915900131406,7.471802628120894,15.89125135449693,-0.3378132328082074,17.534677128065173,7.228845050307564,8.277291526435626,0,0,0,0,0.03711180124223602,0.5512422360248447,0.36801242236024845,0.04363354037267081,0.532539485652857,0.06877141458639256,0.962888198757764,1,0.1059977367031309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,25R-1W,120-122 cm,703.18,67.2145,2320000,322000,240000,72500,3160000,155000,22900,22800,0,0,0,59900,23600,8720,11200,6040,4760,5740,16500,2190,2520,256000,21800,12900,263000,177000,20200,460000,7250,45700,83500,19900,4710,6269500,438860,476700,7185060,0.3228922235861635,0.044815213790838214,0.033402643819258296,0.010090381987067609,0.4398014769535675,0.02157254079993765,0.0063604200939171,0.011621336495450281,0.0027696358833468335,6.555268849529441e-4,0.03562948674054218,0.003034073480249295,0.001009038198706761,0,0.0022964317625740077,0.03660373051860388,0.024634449816702993,0.0028113891881209065,0.370045458170508,0.051359757556423954,0.038280564638328414,0.011563920567828375,0.5040274344046575,0.02472286466225377,0.6495237661213143,0.24634279724741376,0.10413343663127193,0.5921469284357188,3.310344827586207,0.0759493670886076,0.7341772151898734,0.16065324724648689,0.04675716440422323,2.277613844804211,2.2981649748259394,0.02055113002172826,23.03417649111289,23.638239392020267,0.10865395464289744,0.16695492929087394,0.12734607963515174,0.2712052539080566,0.18500211834486655,0.43515541264737406,0.3452039589307187,0.4989059080962801,0.3908718548858982,0.7525873904319358,0.19884887839433293,7.46616971664699,15.098873429084378,-0.5849674932466213,16.22001003273841,6.613430941815913,8.53936596293589,0,0.012670442626389763,0.00998531571218796,0.012041116005873716,0.034612964128382634,0.551709670652402,0.3713027061044682,0.04237465911474722,0.5206649482284067,0.06861667033208708,0.9653870358716173,0.8092948717948718,0.15302899799023834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,25R-2W,40-42 cm,703.88,67.3393,291000,46700,34700,12900,473000,24200,2900,3070,0,0,0,6520,3150,1030,1410,0,0,0,2300,1,1,28000,2370,1100,26200,24200,3760,54200,1000,5970,9670,2440,0,882500,49450,56460,988410,0.2944122378365253,0.047247599680294614,0.03510688884167501,0.01305126415151607,0.47854635222225594,0.024483766857882863,0.006040003642213252,0.009783389484120962,0.002468611203852652,0,0.028328325290112404,0.002397790390627371,0.0010117259032183,0,0.00232696957740209,0.026507218664319463,0.024483766857882863,0.0038040893961008085,0.32974504249291786,0.05291784702549575,0.03932011331444759,0.01461756373937677,0.5359773371104816,0.027422096317280452,0.6343781597573306,0.2448938321536906,0.12072800808897877,0.6059071729957806,2.689922480620155,0.0733615221987315,0.6152219873150105,0.15942519019442097,0.048672566371681415,2.429008498583569,2.3423015043885416,0.08670699419502759,23.716576822498553,24.447341772151894,0.08446887581294518,0.15671573137074518,0.13930506853681862,0.2014863748967795,0.13667063965037743,0.30958123218592415,0.37663088356729973,0.5142378559463987,0.42206858407079645,0.7501016235862366,0.2306520577231427,7.516736771779797,15.020696061787138,-0.5305282707238005,16.09030271872982,6.748984605897737,9.426645710364756,0,0,0,0,0.04073680481756996,0.4640453418349274,0.42862203329791004,0.06659582004959264,0.5330941365310169,0.09130645944633317,0.9592631951824301,1,0.13447782546494993,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1172D,25R-3W,40-42 cm,705.38,67.6067,440000,63900,46500,16900,708000,33100,4360,3210,0,0,0,10000,4150,1560,1740,1000,0,0,3070,1,1,33500,2860,100,12300,35800,6690,54800,1000,7570,14200,3300,0,1308400,62430,57860,1428690,0.3079744381216359,0.044726287718119394,0.03254729857421834,0.011829018191490107,0.495558868613905,0.02316807704960488,0.005298560219501781,0.009939175048470977,0.002309808285912269,0,0.023448053811533642,0.0020018338477906334,6.999419048218997e-4,0,0.0021488216478032325,0.008609285429309367,0.02505792019262401,0.00468261134325851,0.3362885967594008,0.04883827575664934,0.03553959033934576,0.01291653928462244,0.5411189238764904,0.025298073983491286,0.5984302418708954,0.2803139516258209,0.12125580650328367,0.6016209476309227,2.7514792899408285,0.06567796610169492,0.6214689265536724,0.14659143251957624,0.044663338280933745,2.4243350657291347,2.3284184488902433,0.09591661683889141,23.505689738662312,24.19531172069825,0.0724121215297339,0.14881516587677726,0.13008565310492506,0.18857142857142858,0.1351094196003806,0.2957053131896113,0.33662857142857144,0.4240422721268164,0.3630235341045074,0.7011880407650006,0.2110530714584204,7.485574383618888,13.482363882059268,-0.5489960026718014,13.53799196711773,6.702999953347215,10.712947838638982,0,0.017283097131005877,0,0,0.05305910819218804,0.21258209471137227,0.6187348772900104,0.11562391980642932,0.48100423975392803,0.12263978001833181,0.9469408918078119,1,0.17682225799034262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
